,TrisCalDate,(Intercept),TTris,tank,date,researcher,start_time,end_time,mV,TempInSitu,Salinity_lab,expected_pH,expected_temp,Sampling_Date,mVTris,pH
621,4/22/2024,-103.0167942,1.322043845,9,20240422,TD,9:00,9:30,-44.6,20.298,30,7.7,20,4/22/2024,-76.18194827,7.688971986
622,4/22/2024,-103.0167942,1.322043845,10,20240422,TD,9:00,9:30,-34.4,16.268,30,7.5,16,4/22/2024,-81.50978497,7.540522271
623,4/22/2024,-103.0167942,1.322043845,11,20240422,TD,9:00,9:30,-40.3,20.108,30,7.6,20,4/22/2024,-76.4331366,7.616444967
624,4/22/2024,-103.0167942,1.322043845,12,20240422,TD,9:00,9:30,-17.9,16.078,30,7.2,16,4/22/2024,-81.7609733,7.254276279
625,4/22/2024,-103.0167942,1.322043845,13,20240422,TD,9:00,9:30,-63.7,20.237,30,8,20,4/22/2024,-76.26259295,8.017509842
626,4/22/2024,-103.0167942,1.322043845,14,20240422,TD,9:00,9:30,-53.2,16.247,30,7.8,16,4/22/2024,-81.53754789,7.868059134
627,4/22/2024,-103.0167942,1.322043845,15,20240422,TD,9:00,9:30,-55.5,16.3,30,7.9,16,4/22/2024,-81.46747957,7.907692943
628,4/22/2024,-103.0167942,1.322043845,17,20240422,TD,9:00,9:30,-52.5,19.99,30,7.8,20,4/22/2024,-76.58913778,7.827013491
629,4/22/2024,-103.0167942,1.322043845,18,20240422,TD,9:00,9:30,-69.5,16.077,30,8,16,4/22/2024,-81.76229534,8.153410578
630,4/22/2024,-103.0167942,1.322043845,19,20240422,TD,9:00,9:30,-56.6,20.355,30,7.9,20,4/22/2024,-76.10659177,7.894612855
631,4/22/2024,-103.0167942,1.322043845,1,20240423,TD,12:00,12:30,-16.3,19.783,30,7.2,20,4/23/2024,-76.86280085,7.205799414
632,4/22/2024,-103.0167942,1.322043845,2,20240423,TD,12:00,12:30,-30.5,20.044,30,7.4,20,4/23/2024,-76.51774741,7.448436295
633,4/22/2024,-103.0167942,1.322043845,3,20240423,TD,12:00,12:30,-45.7,15.92,30,7.7,16,4/23/2024,-81.96985623,7.739848946
634,4/22/2024,-103.0167942,1.322043845,4,20240423,TD,12:00,12:30,-23.9,19.907,30,7.3,20,4/23/2024,-76.69886742,7.335809648
635,4/22/2024,-103.0167942,1.322043845,5,20240423,TD,12:00,12:30,-35.2,20.113,30,7.5,20,4/23/2024,-76.42652639,7.52876582
636,4/22/2024,-103.0167942,1.322043845,6,20240423,TD,12:00,12:30,-20,16.278,30,7.3,16,4/23/2024,-81.49656453,7.289710343
637,4/22/2024,-103.0167942,1.322043845,7,20240423,TD,12:00,12:30,-39.6,16.441,30,7.6,16,4/23/2024,-81.28107138,7.62986685
638,4/22/2024,-103.0167942,1.322043845,8,20240423,TD,12:00,12:30,-29.3,16.117,30,7.4,16,4/23/2024,-81.70941359,7.452672551
639,4/22/2024,-103.0167942,1.322043845,9,20240423,TD,12:00,12:30,-46.3,20.186,30,7.7,20,4/23/2024,-76.33001718,7.718987296
640,4/22/2024,-103.0167942,1.322043845,10,20240423,TD,12:00,12:30,-29.6,16.52,30,7.5,16,4/23/2024,-81.17662992,7.455333292
641,4/22/2024,-103.0167942,1.322043845,11,20240423,TD,12:00,12:30,-40.6,20.084,30,7.6,20,4/23/2024,-76.46486566,7.621768112
642,4/22/2024,-103.0167942,1.322043845,12,20240423,TD,12:00,12:30,-15.8,16.113,30,7.2,16,4/23/2024,-81.71470176,7.217490093
643,4/22/2024,-103.0167942,1.322043845,13,20240423,TD,12:00,12:30,-65.2,20.235,30,8,20,4/23/2024,-76.26523704,8.043293531
644,4/22/2024,-103.0167942,1.322043845,14,20240423,TD,12:00,12:30,-41.2,16.44,30,7.8,16,4/23/2024,-81.28239343,7.657718827
645,4/22/2024,-103.0167942,1.322043845,15,20240423,TD,12:00,12:30,-56.4,16.35,30,7.9,16,4/23/2024,-81.40137737,7.922964384
646,4/22/2024,-103.0167942,1.322043845,17,20240423,TD,12:00,12:30,-52.9,19.922,30,7.8,20,4/23/2024,-76.67903676,7.83441419
647,4/22/2024,-103.0167942,1.322043845,18,20240423,TD,12:00,12:30,-66.2,16.126,30,8,16,4/23/2024,-81.69751519,8.095487992
648,4/22/2024,-103.0167942,1.322043845,19,20240423,TD,12:00,12:30,-57.7,20.2,30,7.9,20,4/23/2024,-76.31150857,7.91473769
649,4/22/2024,-103.0167942,1.322043845,1,20240424,TD,8:20,9:00,-16.9,19.943,30,7.2,20,4/24/2024,-76.65127384,7.215227687
650,4/22/2024,-103.0167942,1.322043845,2,20240424,TD,8:20,9:00,-30.6,20.187,30,7.4,20,4/24/2024,-76.32869514,7.449240969
651,4/22/2024,-103.0167942,1.322043845,3,20240424,TD,8:20,9:00,-45.2,15.899,30,7.7,16,4/24/2024,-81.99761915,7.731285322
652,4/22/2024,-103.0167942,1.322043845,4,20240424,TD,8:20,9:00,-24.3,20.008,30,7.3,20,4/24/2024,-76.56534099,7.342080077
653,4/22/2024,-103.0167942,1.322043845,5,20240424,TD,8:20,9:00,-36.8,20.162,30,7.5,20,4/24/2024,-76.36174624,7.555931015
654,4/22/2024,-103.0167942,1.322043845,6,20240424,TD,8:20,9:00,-20.9,16.182,30,7.3,16,4/24/2024,-81.62348074,7.30594304
655,4/22/2024,-103.0167942,1.322043845,7,20240424,TD,8:20,9:00,-41.3,16.225,30,7.6,16,4/24/2024,-81.56663285,7.660979353
656,4/22/2024,-103.0167942,1.322043845,8,20240424,TD,8:20,9:00,-29.2,16.092,30,7.4,16,4/24/2024,-81.74246469,7.451088949
657,4/22/2024,-103.0167942,1.322043845,9,20240424,TD,8:20,9:00,-45.8,20.212,30,7.7,20,4/24/2024,-76.29564404,7.710207489
658,4/22/2024,-103.0167942,1.322043845,10,20240424,TD,8:20,9:00,-34.1,16.285,30,7.5,16,4/24/2024,-81.48731022,7.535185373
659,4/22/2024,-103.0167942,1.322043845,11,20240424,TD,8:20,9:00,-41.4,20.033,30,7.6,20,4/24/2024,-76.53228989,7.635875963
660,4/22/2024,-103.0167942,1.322043845,12,20240424,TD,8:20,9:00,-15.6,16.152,30,7.2,16,4/24/2024,-81.66314205,7.213789989
661,4/22/2024,-103.0167942,1.322043845,13,20240424,TD,8:20,9:00,-65.7,20.245,30,8,20,4/24/2024,-76.2520166,8.05179806
662,4/22/2024,-103.0167942,1.322043845,14,20240424,TD,8:20,9:00,-46.2,16.35,30,7.8,16,4/24/2024,-81.40137737,7.745397259
663,4/22/2024,-103.0167942,1.322043845,15,20240424,TD,8:20,9:00,-56.7,16.204,30,7.9,16,4/24/2024,-81.59439577,7.929354698
664,4/22/2024,-103.0167942,1.322043845,17,20240424,TD,8:20,9:00,-53.2,19.981,30,7.8,20,4/24/2024,-76.60103617,7.839117628
665,4/22/2024,-103.0167942,1.322043845,18,20240424,TD,8:20,9:00,-64.4,16.216,30,8,16,4/24/2024,-81.57853125,8.063366543
666,4/22/2024,-103.0167942,1.322043845,19,20240424,TD,8:20,9:00,-57.7,20.298,30,7.9,20,4/24/2024,-76.18194827,7.91395571
